Time(s),CH1V,CH2V,CH4V
4.220000e-03,2.018000e-01,-1.648000e-02,-1.026667e-02
4.240000e-03,1.901333e-01,-1.168000e-02,-7.466667e-03
4.260000e-03,1.847333e-01,2.577333e-02,-8.133333e-03
4.280000e-03,1.941333e-01,4.441333e-02,-8.266667e-03
4.300000e-03,2.115333e-01,1.981333e-02,-9.333333e-03
4.320000e-03,1.970667e-01,-1.473333e-02,-7.466667e-03
4.340000e-03,1.775333e-01,-1.078667e-02,-7.066667e-03
4.360000e-03,1.735333e-01,2.404000e-02,-7.333334e-03
4.380000e-03,1.826000e-01,4.202667e-02,-9.333333e-03
4.400000e-03,1.849333e-01,2.089333e-02,-7.733333e-03
4.420000e-03,1.824667e-01,-9.986667e-03,-7.066667e-03
4.440000e-03,1.624000e-01,-1.060000e-02,-6.666667e-03
4.460000e-03,1.562000e-01,1.888000e-02,-8.666667e-03
4.480000e-03,1.676000e-01,3.941333e-02,-1.120000e-02
4.500000e-03,1.809333e-01,2.690667e-02,-8.666667e-03
4.520000e-03,1.694000e-01,-3.080000e-03,-8.933334e-03
4.540000e-03,1.540667e-01,-1.120000e-02,-8.000000e-03
4.560000e-03,1.503333e-01,1.202667e-02,-8.000000e-03
4.580000e-03,1.623333e-01,3.761333e-02,-8.800000e-03
4.600000e-03,1.794667e-01,3.182667e-02,-1.186667e-02
4.620000e-03,1.805333e-01,1.333333e-05,-9.600000e-03
4.640000e-03,1.702667e-01,-1.528000e-02,-6.266667e-03
4.660000e-03,1.664000e-01,4.760000e-03,-4.666667e-03
4.680000e-03,1.761333e-01,3.686666e-02,-8.133333e-03
4.700000e-03,1.952000e-01,3.822667e-02,-9.066666e-03
4.720000e-03,1.997333e-01,3.280000e-03,-7.733333e-03
4.740000e-03,1.948000e-01,-1.978667e-02,-6.400000e-03
4.760000e-03,1.883333e-01,1.386667e-03,-6.800000e-03
4.780000e-03,1.988667e-01,3.954666e-02,-9.200000e-03
4.800000e-03,2.154000e-01,4.266667e-02,-8.933334e-03
4.820000e-03,2.201333e-01,3.853333e-03,-6.933333e-03
4.840000e-03,2.166667e-01,-2.388000e-02,-8.133333e-03
4.860000e-03,2.038667e-01,-1.733333e-03,-5.066667e-03
4.880000e-03,2.102000e-01,3.956000e-02,-7.066667e-03
4.900000e-03,2.214000e-01,4.389333e-02,-9.600000e-03
4.920000e-03,2.265333e-01,5.106667e-03,-1.040000e-02
4.940000e-03,2.165333e-01,-2.373333e-02,-8.266667e-03
4.960000e-03,2.015333e-01,-1.440000e-03,-7.066667e-03
4.980000e-03,2.048000e-01,3.950667e-02,-9.333333e-03
5.000000e-03,2.165333e-01,4.364000e-02,-1.120000e-02
