Time(s),CH1V,CH2V,CH4V
3.460000e-03,1.431333e-01,7.386667e-03,-7.466667e-03
3.480000e-03,1.548000e-01,2.280000e-02,-9.866667e-03
3.500000e-03,1.555333e-01,3.538667e-02,-9.200000e-03
3.520000e-03,1.512000e-01,3.558667e-02,-8.400000e-03
3.540000e-03,1.483333e-01,2.326667e-02,-8.000000e-03
3.560000e-03,1.508000e-01,6.000000e-03,-5.733334e-03
3.580000e-03,1.646667e-01,-1.229333e-02,-8.800000e-03
3.600000e-03,1.773333e-01,-1.530667e-02,-8.133333e-03
3.620000e-03,1.787333e-01,-3.626667e-03,-6.266667e-03
3.640000e-03,1.853333e-01,1.804000e-02,-8.933334e-03
3.660000e-03,1.832667e-01,3.620000e-02,-9.600000e-03
3.680000e-03,1.836000e-01,4.232000e-02,-1.026667e-02
3.700000e-03,1.762667e-01,3.260000e-02,-7.333334e-03
3.720000e-03,1.690667e-01,1.145333e-02,-7.600000e-03
3.740000e-03,1.680667e-01,-8.200000e-03,-7.733333e-03
3.760000e-03,1.712667e-01,-1.562667e-02,-8.266667e-03
3.780000e-03,1.760000e-01,-6.693333e-03,-7.466667e-03
3.800000e-03,1.778667e-01,1.273333e-02,-9.066666e-03
3.820000e-03,1.763333e-01,3.225333e-02,-8.933334e-03
3.840000e-03,1.670000e-01,3.976000e-02,-9.066666e-03
3.860000e-03,1.538667e-01,3.122667e-02,-9.200000e-03
3.880000e-03,1.564667e-01,1.250667e-02,-7.333334e-03
3.900000e-03,1.525333e-01,-6.413333e-03,-6.666667e-03
3.920000e-03,1.628000e-01,-1.485333e-02,-7.333334e-03
3.940000e-03,1.678000e-01,-4.546667e-03,-7.200000e-03
3.960000e-03,1.728000e-01,1.548000e-02,-8.933334e-03
3.980000e-03,1.728000e-01,3.322667e-02,-8.266667e-03
4.000000e-03,1.715333e-01,4.018667e-02,-8.933334e-03
4.020000e-03,1.612000e-01,2.949333e-02,-8.933334e-03
4.040000e-03,1.646667e-01,8.040000e-03,-7.600000e-03
4.060000e-03,1.692000e-01,-1.078667e-02,-5.866667e-03
4.080000e-03,1.848667e-01,-1.765333e-02,-6.533334e-03
