Time(s),CH1V,CH2V,CH4V
4.740000e-03,3.786667e-01,-3.493333e-02,-8.933334e-03
4.760000e-03,3.749333e-01,4.733333e-02,-5.200000e-03
4.780000e-03,3.821333e-01,8.620000e-02,-7.066667e-03
4.800000e-03,3.848000e-01,2.460000e-02,-8.400000e-03
4.820000e-03,3.650667e-01,-4.160000e-02,-6.533334e-03
4.840000e-03,3.405333e-01,-1.320000e-02,-8.533333e-03
4.860000e-03,3.330667e-01,6.006667e-02,-8.400000e-03
4.880000e-03,3.365333e-01,6.966667e-02,-9.066666e-03
4.900000e-03,3.392000e-01,7.133333e-03,-9.066666e-03
4.920000e-03,3.096000e-01,-3.453333e-02,-9.600000e-03
4.940000e-03,2.885333e-01,6.466667e-03,-9.200000e-03
4.960000e-03,2.909333e-01,6.286667e-02,-7.466667e-03
4.980000e-03,2.800000e-01,5.293334e-02,-7.733333e-03
5.000000e-03,2.730667e-01,-2.466667e-03,-6.000000e-03
5.020000e-03,2.472000e-01,-2.200000e-02,-6.800000e-03
5.040000e-03,2.240000e-01,1.906667e-02,-6.266667e-03
5.060000e-03,2.234667e-01,5.513334e-02,-8.666667e-03
5.080000e-03,2.194667e-01,4.086667e-02,-8.266667e-03
5.100000e-03,2.077333e-01,-1.533333e-03,-8.266667e-03
5.120000e-03,1.893333e-01,-1.160000e-02,-5.733334e-03
5.140000e-03,1.773333e-01,2.053333e-02,-5.866667e-03
5.160000e-03,1.717333e-01,4.526667e-02,-6.000000e-03
5.180000e-03,1.781333e-01,3.486667e-02,-8.666667e-03
5.200000e-03,1.722667e-01,3.333333e-03,-7.733333e-03
5.220000e-03,1.570667e-01,-6.066667e-03,-7.066667e-03
5.240000e-03,1.501333e-01,1.766667e-02,-6.533334e-03
5.260000e-03,1.546667e-01,4.326667e-02,-7.733333e-03
5.280000e-03,1.685333e-01,3.693333e-02,-8.666667e-03
5.300000e-03,1.714667e-01,5.866667e-03,-6.666667e-03
5.320000e-03,1.600000e-01,-7.066667e-03,-6.933333e-03
5.340000e-03,1.618667e-01,1.420000e-02,-5.733334e-03
5.360000e-03,1.709333e-01,4.433334e-02,-1.026667e-02
5.380000e-03,1.930667e-01,4.066667e-02,-5.466667e-03
5.400000e-03,1.933333e-01,3.266667e-03,-8.533333e-03
5.420000e-03,1.861333e-01,-1.173333e-02,-6.933333e-03
5.440000e-03,1.858667e-01,1.840000e-02,-7.333334e-03
5.460000e-03,2.042667e-01,5.213333e-02,-7.200000e-03
5.480000e-03,2.240000e-01,4.186667e-02,-6.000000e-03
5.500000e-03,2.352000e-01,-4.666667e-03,-5.200000e-03
5.520000e-03,2.192000e-01,-1.613333e-02,-6.933333e-03
5.540000e-03,2.202667e-01,2.506667e-02,-5.866667e-03
5.560000e-03,2.482667e-01,6.186667e-02,-8.800000e-03
5.580000e-03,2.605333e-01,3.546667e-02,-6.533334e-03
5.600000e-03,2.621333e-01,-1.560000e-02,-7.066667e-03
5.620000e-03,2.504000e-01,-1.566667e-02,-7.466667e-03
5.640000e-03,2.525333e-01,3.920000e-02,-7.200000e-03
5.660000e-03,2.816000e-01,6.653333e-02,-8.000000e-03
5.680000e-03,2.898667e-01,2.106667e-02,-6.666667e-03
5.700000e-03,2.768000e-01,-2.666667e-02,-7.333334e-03
5.720000e-03,2.677333e-01,-4.866667e-03,-7.066667e-03
5.740000e-03,2.722667e-01,5.526667e-02,-7.733333e-03
5.760000e-03,2.848000e-01,5.960000e-02,-8.933334e-03
5.780000e-03,2.922667e-01,3.800000e-03,-8.933334e-03
5.800000e-03,2.757333e-01,-2.860000e-02,-6.666667e-03
5.820000e-03,2.666667e-01,1.426667e-02,-9.600000e-03
5.840000e-03,2.765333e-01,6.406667e-02,-6.933333e-03
5.860000e-03,2.880000e-01,4.606667e-02,-8.133333e-03
5.880000e-03,2.829333e-01,-1.120000e-02,-1.093333e-02
5.900000e-03,2.541333e-01,-2.066667e-02,-8.266667e-03
5.920000e-03,2.474667e-01,3.193333e-02,-6.133333e-03
5.940000e-03,2.597333e-01,6.453333e-02,-8.533333e-03
5.960000e-03,2.597333e-01,2.813333e-02,-6.800000e-03
5.980000e-03,2.437333e-01,-1.713333e-02,-8.133333e-03
6.000000e-03,2.202667e-01,-5.933333e-03,-6.133333e-03
6.020000e-03,2.130667e-01,4.266667e-02,-6.133333e-03
6.040000e-03,2.248000e-01,5.373333e-02,-9.466667e-03
6.060000e-03,2.210667e-01,1.353333e-02,-9.200000e-03
6.080000e-03,2.000000e-01,-1.493333e-02,-7.600000e-03
6.100000e-03,1.869333e-01,1.026667e-02,-8.400000e-03
