Time(s),CH1V,CH2V,CH4V
4.820000e-03,3.842000e-01,2.546667e-03,-9.600000e-03
4.840000e-03,3.539333e-01,7.193334e-02,-1.040000e-02
4.860000e-03,3.166000e-01,3.057333e-02,-8.800000e-03
4.880000e-03,2.936667e-01,-3.512000e-02,-1.160000e-02
4.900000e-03,2.832667e-01,-7.813334e-03,-1.266667e-02
4.920000e-03,2.637333e-01,5.102667e-02,-1.040000e-02
4.940000e-03,2.196667e-01,3.360000e-02,-8.666667e-03
4.960000e-03,1.950000e-01,-1.461333e-02,-7.333334e-03
4.980000e-03,1.836667e-01,-5.133333e-03,-9.333333e-03
5.000000e-03,1.657333e-01,3.344000e-02,-8.266667e-03
5.020000e-03,1.333333e-01,2.410667e-02,-8.400000e-03
5.040000e-03,1.127333e-01,-2.533333e-03,-1.026667e-02
5.060000e-03,1.105333e-01,8.413333e-03,-7.466667e-03
5.080000e-03,1.038667e-01,2.690667e-02,-9.866667e-03
5.100000e-03,9.520000e-02,1.058667e-02,-9.333333e-03
5.120000e-03,1.190000e-01,-3.573333e-03,-9.600000e-03
5.140000e-03,1.360000e-01,2.145333e-02,-9.333333e-03
5.160000e-03,1.482000e-01,3.416000e-02,-7.733333e-03
5.180000e-03,1.623333e-01,-1.866667e-03,-7.466667e-03
5.200000e-03,1.946667e-01,-1.474667e-02,-6.933333e-03
5.220000e-03,2.198000e-01,2.917333e-02,-1.000000e-02
5.240000e-03,2.356000e-01,4.885333e-02,-8.933334e-03
5.260000e-03,2.518000e-01,-2.933333e-03,-1.053333e-02
5.280000e-03,2.825333e-01,-3.378667e-02,-1.240000e-02
5.300000e-03,3.109334e-01,2.364000e-02,-1.026667e-02
5.320000e-03,3.282667e-01,6.849334e-02,-1.026667e-02
5.340000e-03,3.313333e-01,9.386667e-03,-1.173333e-02
5.360000e-03,3.599333e-01,-4.948000e-02,-1.360000e-02
5.380000e-03,3.857333e-01,7.613333e-03,-7.466667e-03
5.400000e-03,3.999333e-01,8.057334e-02,-1.026667e-02
5.420000e-03,3.990000e-01,3.252000e-02,-1.066667e-02
5.440000e-03,4.192000e-01,-5.633333e-02,-1.293333e-02
5.460000e-03,4.456667e-01,-2.200000e-02,-1.000000e-02
5.480000e-03,4.524667e-01,7.925333e-02,-1.093333e-02
5.500000e-03,4.538000e-01,6.049333e-02,-1.093333e-02
5.520000e-03,4.596000e-01,-4.773333e-02,-1.306667e-02
5.540000e-03,4.776667e-01,-4.894667e-02,-1.066667e-02
5.560000e-03,4.962667e-01,6.537333e-02,-9.200000e-03
5.580000e-03,4.872000e-01,8.737333e-02,-1.320000e-02
5.600000e-03,4.862667e-01,-2.524000e-02,-1.026667e-02
5.620000e-03,4.965333e-01,-6.888000e-02,-1.160000e-02
5.640000e-03,5.086667e-01,3.572000e-02,-1.053333e-02
5.660000e-03,4.980667e-01,9.932000e-02,-1.053333e-02
5.680000e-03,4.890667e-01,5.280000e-03,-8.533333e-03
5.700000e-03,4.969333e-01,-7.577334e-02,-1.320000e-02
5.720000e-03,4.952000e-01,3.760000e-03,-1.040000e-02
5.740000e-03,4.926000e-01,9.781333e-02,-1.106667e-02
5.760000e-03,4.748667e-01,3.898667e-02,-9.733333e-03
5.780000e-03,4.725333e-01,-6.490666e-02,-1.186667e-02
5.800000e-03,4.664000e-01,-2.656000e-02,-9.200000e-03
5.820000e-03,4.657333e-01,8.058666e-02,-9.733333e-03
5.840000e-03,4.438667e-01,6.222667e-02,-1.053333e-02
5.860000e-03,4.278000e-01,-4.218667e-02,-1.213333e-02
5.880000e-03,4.310667e-01,-4.389333e-02,-1.080000e-02
5.900000e-03,4.164000e-01,5.436000e-02,-9.733333e-03
5.920000e-03,3.927333e-01,7.308000e-02,-1.146667e-02
